date,Monitor ID,NO2 (ppb),NO2 (Plume AQI),VOC (ppb),VOC (Plume AQI),pm 1 (ug/m3),pm 1 (Plume AQI),pm 10 (ug/m3),pm 10 (Plume AQI),pm25 (ug/m3),pm 25 (Plume AQI),latitude,longitude
2022-06-04 07:00:00,13610,54,2,177,13,5,14,28,43,5,15,42.687038,-83.41565
2022-06-04 08:00:00,13120,52,15,182,15,8,21,39,46,8,22,42.429359,-83.435727
2022-06-04 09:00:00,13720,52,12,179,13,3,6,41,35,15,36,42.58829,-83.503765
2022-06-04 10:00:00,13490,44,17,178,14,5,8,48,36,12,21,42.674812,-83.444898
2022-06-04 11:00:00,13800,53,7,179,13,4,10,41,40,18,22,42.414305,-83.24907
2022-06-04 12:00:00,13530,53,16,183,15,5,12,39,41,15,31,42.57041,-83.248481
2022-06-04 13:00:00,13900,54,28,176,13,5,16,43,43,15,24,42.531591,-83.698538
2022-06-04 14:00:00,13260,49,9,166,13,6,13,41,48,10,24,42.438752,-83.578952
2022-06-04 15:00:00,13440,50,11,186,13,4,15,40,47,15,27,42.218444,-83.710879
2022-06-04 16:00:00,13490,47,18,175,14,5,25,37,41,8,19,42.400121,-83.670875
2022-06-04 17:00:00,13330,57,19,188,15,7,11,33,40,13,20,42.667116,-83.30555
2022-06-04 19:00:00,13900,55,17,169,13,5,12,43,47,8,27,42.265334,-83.184119
2022-06-04 20:00:00,13670,52,17,173,14,5,21,46,40,17,26,42.289166,-83.663655
2022-06-04 22:00:00,13450,53,13,181,15,5,16,34,40,18,30,42.29664,-83.534572
2022-06-04 23:00:00,13660,54,14,181,13,6,1,47,45,17,37,42.520933,-83.683979
2022-06-05 00:00:00,13980,51,15,184,13,6,17,35,40,17,29,42.234507,-83.489362
2022-06-05 01:00:00,13580,55,15,176,17,6,16,44,43,10,22,42.524446,-83.611401
2022-06-05 02:00:00,13630,50,13,178,14,5,24,35,37,24,29,42.690212,-83.256193
2022-06-05 03:00:00,13960,54,9,183,12,8,13,27,46,7,31,42.359563,-83.228753
2022-06-05 04:00:00,13420,53,23,181,14,9,17,29,46,9,19,42.51615,-83.348254
2022-06-05 05:00:00,13930,53,20,182,14,6,13,25,44,9,31,42.655678,-83.188352
2022-06-05 06:00:00,13300,50,11,180,14,7,23,42,41,9,32,42.644782,-83.155329
2022-06-05 07:00:00,13460,54,15,176,14,3,12,40,39,16,18,42.637475,-83.642832
2022-06-05 08:00:00,13370,56,18,181,13,7,12,34,39,10,23,42.382976,-83.358234
2022-06-05 10:00:00,13810,54,18,182,13,8,9,38,37,16,22,42.502821,-83.332888
2022-06-05 11:00:00,13600,48,10,185,16,7,26,33,41,2,29,42.480902,-83.552991
2022-06-05 12:00:00,13090,59,5,180,15,9,9,34,39,13,33,42.457814,-83.282358
2022-06-05 13:00:00,13060,50,8,181,14,5,11,43,38,17,19,42.404044,-83.605861
2022-06-05 14:00:00,13920,47,22,177,14,5,13,45,38,10,18,42.407172,-83.190879
2022-06-05 15:00:00,13590,51,10,168,14,7,15,40,45,16,26,42.524547,-83.355347
2022-06-05 16:00:00,13830,53,5,177,15,6,20,29,44,5,25,42.692184,-83.460703
2022-06-05 17:00:00,13150,48,24,174,12,3,9,30,36,18,27,42.601448,-83.382172
2022-06-05 18:00:00,13660,54,23,181,14,7,25,24,44,14,32,42.425911,-83.510223
2022-06-05 19:00:00,13950,54,14,187,13,6,15,39,45,15,20,42.402668,-83.467817
2022-06-05 20:00:00,13720,49,8,180,11,7,14,33,34,19,35,42.677947,-83.707485
2022-06-05 21:00:00,13980,52,9,179,13,7,9,32,41,13,18,42.405721,-83.177713
2022-06-05 22:00:00,13670,55,16,181,12,9,24,36,36,13,34,42.410541,-83.637368
2022-06-05 23:00:00,13790,52,7,181,13,5,13,45,39,14,22,42.534877,-83.686021
2022-06-06 00:00:00,13760,59,8,190,16,11,23,38,37,19,20,42.388796,-83.423494
2022-06-06 01:00:00,13750,49,6,179,12,6,12,27,48,23,27,42.497197,-83.690618
2022-06-06 02:00:00,13150,55,20,185,16,9,26,34,47,12,21,42.31668,-83.517957
2022-06-06 03:00:00,13510,56,12,180,15,3,24,39,42,21,17,42.333914,-83.582884
2022-06-06 04:00:00,13480,52,11,178,14,8,20,33,44,7,31,42.328653,-83.551681
2022-06-06 05:00:00,13070,55,12,180,14,6,6,26,39,22,32,42.569321,-83.446504
2022-06-06 06:00:00,13770,52,8,177,13,6,10,40,44,22,16,42.41627,-83.479401
2022-06-06 07:00:00,13210,54,17,180,15,8,18,41,34,12,28,42.250403,-83.655973
2022-06-06 08:00:00,13580,46,4,188,12,4,30,39,43,20,33,42.510679,-83.609279
2022-06-06 09:00:00,13070,50,13,174,13,3,8,30,43,8,28,42.46965,-83.649421
2022-06-06 10:00:00,13820,55,8,183,13,5,4,42,37,10,19,42.53924,-83.560619
2022-06-06 11:00:00,13300,53,13,183,13,5,12,37,42,16,27,42.54189,-83.513879
2022-06-06 12:00:00,13290,51,12,181,15,5,21,44,37,6,23,42.277742,-83.459842
2022-06-06 13:00:00,13000,52,13,177,14,8,11,41,44,8,26,42.385186,-83.627485
2022-06-06 14:00:00,13890,43,5,173,12,10,16,50,38,7,23,42.203369,-83.427331
2022-06-06 15:00:00,13970,56,7,177,13,7,15,37,39,21,10,42.659973,-83.291459
2022-06-06 16:00:00,13470,55,11,189,13,5,20,40,43,14,34,42.634195,-83.284784
2022-06-06 17:00:00,13290,54,8,181,12,9,20,27,44,12,27,42.445085,-83.192903
2022-06-06 18:00:00,13970,50,23,174,13,8,22,35,45,4,20,42.485232,-83.27085
2022-06-06 19:00:00,13870,55,13,176,13,7,3,34,39,10,18,42.278585,-83.649497
2022-06-06 20:00:00,13740,54,5,185,13,6,12,38,35,20,21,42.526626,-83.328861
2022-06-06 21:00:00,13880,47,22,178,12,6,16,47,35,2,17,42.428037,-83.242104
2022-06-06 22:00:00,13620,56,23,177,14,5,15,29,37,18,28,42.553443,-83.683981
2022-06-06 23:00:00,13920,53,6,178,13,7,16,32,42,21,27,42.421667,-83.412664
2022-06-07 00:00:00,13270,56,20,180,12,9,12,39,41,12,27,42.541271,-83.420633
2022-06-07 01:00:00,13010,46,10,188,15,6,25,33,39,18,36,42.374521,-83.340343
2022-06-07 02:00:00,13460,56,6,182,13,8,24,30,41,9,11,42.320054,-83.673371
2022-06-07 03:00:00,13950,58,23,181,14,5,15,37,42,20,19,42.40043,-83.68663
2022-06-07 04:00:00,13320,48,16,185,12,6,15,42,43,13,26,42.641536,-83.290936
2022-06-07 05:00:00,13360,63,20,182,13,8,13,38,35,9,14,42.31846,-83.467291
2022-06-07 06:00:00,13030,60,1,187,14,6,20,54,34,2,29,42.68961,-83.310115
2022-06-07 07:00:00,13790,56,2,176,13,7,17,36,40,21,19,42.34956,-83.172264
2022-06-07 08:00:00,13310,50,10,180,12,9,10,30,36,9,31,42.461799,-83.156194
2022-06-07 09:00:00,13210,52,2,176,13,5,18,33,42,26,21,42.500504,-83.246142
2022-06-07 10:00:00,13420,55,2,178,14,7,19,32,43,17,22,42.332561,-83.419665
2022-06-07 11:00:00,13090,53,19,183,13,8,17,28,45,11,24,42.493519,-83.325339
2022-06-07 13:00:00,13430,51,12,187,12,10,11,38,47,14,22,42.573005,-83.26412
2022-06-07 14:00:00,13660,49,19,184,11,6,10,34,39,7,25,42.408532,-83.207986
2022-06-07 15:00:00,13050,56,14,183,13,5,11,21,42,8,24,42.391683,-83.393635
2022-06-07 16:00:00,13600,50,20,170,13,4,29,38,35,10,44,42.453625,-83.252568
2022-06-07 17:00:00,13010,53,28,171,15,6,11,40,43,6,32,42.5568,-83.24218
2022-06-07 18:00:00,13380,48,12,185,14,6,14,28,36,5,16,42.237845,-83.215437
2022-06-07 19:00:00,13600,52,16,186,13,8,12,30,40,4,27,42.694638,-83.589106
2022-06-07 20:00:00,13650,57,9,180,16,8,17,38,42,14,27,42.477244,-83.466561
2022-06-07 21:00:00,13710,50,21,183,13,7,18,39,49,6,32,42.471803,-83.588221
2022-06-07 22:00:00,13980,53,10,176,15,6,18,33,38,21,24,42.621372,-83.226729
2022-06-07 23:00:00,13400,52,19,183,13,5,20,37,31,16,26,42.553806,-83.312458
2022-06-08 00:00:00,13090,54,12,179,15,6,31,44,41,4,28,42.255941,-83.394487
2022-06-08 01:00:00,13100,51,22,182,12,7,17,36,38,13,29,42.579728,-83.544536
2022-06-08 02:00:00,13630,47,14,178,14,6,7,39,34,7,41,42.475849,-83.214037
2022-06-08 03:00:00,13910,49,24,182,15,9,8,34,34,18,21,42.600287,-83.428556
2022-06-08 04:00:00,13000,53,18,186,13,5,18,34,30,19,25,42.309842,-83.253253
2022-06-08 05:00:00,13390,53,7,185,15,8,22,38,41,10,27,42.572253,-83.52639
2022-06-08 06:00:00,13090,53,16,179,12,7,11,35,38,16,28,42.350296,-83.448575
2022-06-08 07:00:00,13230,51,6,180,13,6,17,37,41,16,28,42.303677,-83.319099
2022-06-08 08:00:00,13380,49,11,177,15,4,14,35,44,13,25,42.54452,-83.233305
2022-06-08 09:00:00,13860,53,18,183,13,11,11,25,40,7,37,42.258448,-83.174782
2022-06-08 10:00:00,13150,54,12,179,13,5,12,22,45,4,22,42.635065,-83.657273
2022-06-08 11:00:00,13040,53,16,176,13,5,16,44,41,16,17,42.283936,-83.715034
2022-06-08 12:00:00,13970,56,17,161,13,3,15,36,40,5,28,42.506517,-83.502853
2022-06-08 13:00:00,13080,47,10,173,17,5,18,32,41,11,17,42.312257,-83.537541
2022-06-08 14:00:00,13380,55,8,178,16,9,8,34,36,9,26,42.351501,-83.500344
2022-06-08 15:00:00,13920,56,16,177,14,6,19,37,35,8,30,42.606415,-83.175919
2022-06-08 16:00:00,13750,54,8,177,13,2,10,50,42,8,18,42.285213,-83.353273
2022-06-08 17:00:00,13870,59,11,175,14,5,13,27,37,6,30,42.440115,-83.663541
2022-06-08 18:00:00,13830,51,13,176,12,6,17,25,41,8,29,42.266276,-83.287501
2022-06-08 19:00:00,13880,51,1,184,15,6,21,33,38,7,21,42.334459,-83.224462
2022-06-08 20:00:00,13390,48,15,181,15,8,15,28,39,16,31,42.589099,-83.615993
2022-06-08 21:00:00,13810,52,0,178,14,6,23,40,47,20,19,42.289976,-83.535265
2022-06-08 22:00:00,13160,54,28,177,14,9,10,39,39,13,35,42.615456,-83.264058
2022-06-08 23:00:00,13950,50,14,181,13,2,9,51,36,13,23,42.238697,-83.526347
2022-06-09 00:00:00,13370,49,16,175,13,8,18,36,39,5,21,42.362526,-83.487214
2022-06-09 01:00:00,13630,51,8,171,13,7,25,35,44,9,20,42.592684,-83.435629
2022-06-09 02:00:00,13370,56,14,175,13,5,3,29,40,1,24,42.575448,-83.423977
2022-06-09 03:00:00,13880,51,7,172,14,6,23,26,51,10,27,42.236092,-83.571022
2022-06-09 04:00:00,13490,48,17,190,12,9,24,40,40,11,20,42.382055,-83.420274
2022-06-09 05:00:00,13360,51,12,186,13,6,23,37,33,5,35,42.354155,-83.413308
2022-06-09 06:00:00,13920,49,1,178,13,6,25,36,34,14,33,42.505476,-83.222396
2022-06-09 07:00:00,13570,51,12,184,13,7,22,37,45,14,32,42.411263,-83.156118
2022-06-09 08:00:00,13630,53,9,183,13,3,10,38,43,14,10,42.362794,-83.154494
2022-06-09 09:00:00,13360,53,12,186,15,5,14,33,36,13,26,42.26299,-83.353961
2022-06-09 10:00:00,13340,54,15,181,14,5,16,35,35,7,33,42.201682,-83.568917
2022-06-09 11:00:00,13070,58,13,180,13,5,19,43,40,13,38,42.360287,-83.546642
2022-06-09 12:00:00,13290,55,10,178,13,8,15,36,45,12,14,42.530603,-83.185251
2022-06-09 13:00:00,13240,50,15,176,11,7,8,30,40,17,13,42.578636,-83.617703
2022-06-09 14:00:00,13270,50,8,173,14,5,15,30,43,18,30,42.443709,-83.446706
2022-06-09 15:00:00,13130,51,10,179,15,4,22,39,39,3,21,42.680507,-83.287439
2022-06-09 17:00:00,13040,52,5,188,15,8,14,41,43,4,20,42.287998,-83.452312
2022-06-09 18:00:00,13660,55,13,171,12,9,12,29,44,15,25,42.347525,-83.201177
2022-06-09 19:00:00,13980,52,21,185,13,7,19,41,35,11,30,42.626242,-83.348266
2022-06-09 20:00:00,13420,57,19,175,14,4,20,39,44,15,30,42.570779,-83.357055
2022-06-09 21:00:00,13150,49,31,173,14,8,9,23,32,11,23,42.663732,-83.346134
2022-06-09 22:00:00,13940,51,11,174,16,5,19,27,44,20,18,42.535258,-83.702574
2022-06-09 23:00:00,13420,47,13,195,14,5,26,38,35,8,33,42.546487,-83.550165
2022-06-10 00:00:00,13650,51,13,189,13,6,28,30,39,9,23,42.550338,-83.628869
2022-06-10 01:00:00,13070,47,17,187,16,5,23,50,48,21,20,42.24473,-83.325252
2022-06-10 03:00:00,13950,49,7,175,15,4,16,41,42,6,25,42.6839,-83.303744
2022-06-10 04:00:00,13610,57,12,186,11,7,7,42,42,18,31,42.581325,-83.482403
2022-06-10 05:00:00,13370,53,17,174,16,4,16,23,38,16,28,42.293336,-83.538202
2022-06-10 06:00:00,13360,50,16,183,13,7,15,33,42,4,36,42.497985,-83.413816
2022-06-10 07:00:00,13440,54,16,173,15,11,18,36,33,6,28,42.441146,-83.381913
2022-06-10 09:00:00,13960,56,12,177,13,9,7,35,45,7,22,42.679927,-83.233673
2022-06-10 10:00:00,13770,53,12,178,14,7,28,33,41,16,20,42.604609,-83.469852
2022-06-10 11:00:00,13220,55,22,178,14,4,8,35,43,6,34,42.209015,-83.413405
2022-06-10 12:00:00,13340,47,14,174,12,7,2,38,42,13,27,42.625588,-83.721723
2022-06-10 13:00:00,13040,48,11,174,12,7,27,32,44,13,32,42.369837,-83.493072
2022-06-10 14:00:00,13930,54,9,172,14,7,20,43,43,17,21,42.202153,-83.584955
2022-06-10 15:00:00,13990,51,11,179,12,8,18,37,37,13,17,42.503432,-83.376662
2022-06-10 16:00:00,13360,57,19,175,15,5,17,38,47,12,18,42.65611,-83.356697
2022-06-10 17:00:00,13140,51,19,171,13,4,10,34,38,10,31,42.478235,-83.669944
2022-06-10 18:00:00,13400,53,18,182,13,4,23,41,33,7,25,42.470489,-83.503283
2022-06-10 19:00:00,13140,48,7,174,14,8,11,41,46,13,23,42.296359,-83.665011
2022-06-10 20:00:00,13750,49,6,178,15,7,15,41,41,19,36,42.596059,-83.599362
2022-06-10 21:00:00,13270,46,3,179,14,5,12,37,39,9,31,42.406891,-83.565492
2022-06-10 22:00:00,13660,56,22,172,12,6,29,40,36,12,24,42.590474,-83.277377
2022-06-10 23:00:00,13000,57,26,172,12,5,18,32,44,13,17,42.24478,-83.670859
2022-06-11 00:00:00,13770,47,3,177,12,8,9,34,38,4,27,42.481453,-83.516033
2022-06-11 01:00:00,13740,53,19,181,12,7,18,38,40,13,34,42.419027,-83.27315
2022-06-11 02:00:00,13600,52,5,169,14,9,11,27,44,5,32,42.694146,-83.477281
2022-06-11 03:00:00,13530,49,4,177,14,10,10,36,46,3,26,42.30392,-83.208159
2022-06-11 04:00:00,13440,55,12,185,12,9,26,29,46,17,30,42.463174,-83.699627
2022-06-11 05:00:00,13720,51,18,191,13,5,13,35,37,12,23,42.240113,-83.700078
2022-06-11 06:00:00,13020,48,6,182,12,7,27,32,40,19,17,42.308823,-83.188058
2022-06-11 07:00:00,13520,56,13,186,15,6,19,40,37,12,25,42.270166,-83.669397
2022-06-11 08:00:00,13630,52,8,185,13,6,13,37,41,12,25,42.266385,-83.296242
2022-06-11 09:00:00,13240,53,11,180,14,5,15,41,39,11,24,42.414309,-83.384932
2022-06-11 10:00:00,13090,52,14,186,16,7,16,35,39,9,30,42.206141,-83.305585
2022-06-11 11:00:00,13250,56,13,178,15,8,22,43,45,10,24,42.579356,-83.216145
2022-06-11 12:00:00,13580,53,18,190,14,8,13,32,38,20,16,42.670906,-83.60328
2022-06-11 13:00:00,13280,54,16,183,12,5,10,37,45,10,16,42.680028,-83.376815
2022-06-11 14:00:00,13020,50,16,180,14,5,25,31,30,10,25,42.440645,-83.486872
2022-06-11 15:00:00,13320,52,14,181,14,9,14,27,40,19,16,42.513404,-83.255517
2022-06-11 16:00:00,13510,53,10,175,13,3,14,41,35,1,25,42.217745,-83.698594
2022-06-11 17:00:00,13700,47,14,190,13,7,22,36,34,19,24,42.343573,-83.496097
2022-06-11 18:00:00,13630,54,12,189,13,5,23,45,45,18,18,42.46373,-83.456746
2022-06-11 19:00:00,13030,53,5,174,13,7,10,27,37,3,27,42.241998,-83.422557
2022-06-11 20:00:00,13160,55,11,183,15,6,17,45,36,23,28,42.621057,-83.483359
2022-06-11 21:00:00,13390,54,4,179,13,6,13,23,42,6,25,42.539728,-83.44391
2022-06-11 22:00:00,13340,54,9,178,15,6,15,48,38,11,19,42.259308,-83.267437
2022-06-11 23:00:00,13010,63,13,183,13,6,11,26,44,9,26,42.466921,-83.587832
2022-06-12 00:00:00,13960,54,9,163,13,7,17,44,40,23,23,42.23556,-83.491109
2022-06-12 02:00:00,13210,55,17,182,13,10,20,40,41,12,35,42.587884,-83.280812
2022-06-12 03:00:00,13620,54,8,180,13,8,27,37,38,7,26,42.374278,-83.287593
2022-06-12 04:00:00,13540,54,6,175,13,6,6,32,38,19,23,42.690515,-83.227018
2022-06-12 05:00:00,13410,52,9,178,14,4,13,38,43,12,26,42.244219,-83.632882
2022-06-12 06:00:00,13610,54,24,176,12,8,11,34,34,12,19,42.308422,-83.17126
2022-06-12 07:00:00,13480,50,16,182,12,2,21,39,43,17,28,42.262425,-83.214533
2022-06-12 08:00:00,13270,53,15,177,13,6,7,33,43,13,32,42.404363,-83.575959
2022-06-12 09:00:00,13180,56,14,173,12,9,13,49,44,13,28,42.412549,-83.706253
2022-06-12 10:00:00,13500,57,5,193,13,8,36,37,47,7,14,42.379042,-83.182051
2022-06-12 11:00:00,13900,56,19,184,13,5,18,47,39,9,24,42.617251,-83.363681
2022-06-12 12:00:00,13870,49,11,187,14,8,9,43,44,6,24,42.241574,-83.376567
2022-06-12 13:00:00,13190,51,17,178,13,8,14,31,45,15,28,42.412652,-83.713506
2022-06-12 14:00:00,13520,54,8,181,12,4,4,36,39,12,25,42.586708,-83.59274
2022-06-12 15:00:00,13910,51,12,180,13,4,14,45,43,8,23,42.517941,-83.298079
2022-06-12 16:00:00,13000,49,7,171,14,9,23,37,46,6,22,42.640105,-83.508607
2022-06-12 17:00:00,13640,49,14,181,16,6,22,32,37,17,21,42.267832,-83.652932
2022-06-12 18:00:00,13250,47,19,184,13,8,14,44,45,20,33,42.523985,-83.601826
2022-06-12 19:00:00,13250,51,17,170,16,6,15,43,43,5,15,42.530583,-83.162144
2022-06-12 20:00:00,13350,58,8,187,15,5,23,29,41,13,30,42.411295,-83.237884
2022-06-12 21:00:00,13920,53,0,188,12,6,18,39,42,16,25,42.613571,-83.34676
2022-06-12 22:00:00,13080,53,8,183,14,6,18,40,43,16,33,42.482565,-83.239215
2022-06-12 23:00:00,13290,53,12,176,12,4,8,33,37,4,28,42.506516,-83.636873
2022-06-13 00:00:00,13000,52,9,175,15,4,21,38,38,15,28,42.650461,-83.230397
2022-06-13 01:00:00,13090,47,4,178,14,5,11,28,38,13,27,42.207669,-83.607822
2022-06-13 03:00:00,13970,49,17,185,13,5,21,41,42,25,8,42.53987,-83.611652
2022-06-13 04:00:00,13100,53,7,174,14,8,16,34,44,4,23,42.693989,-83.458623
2022-06-13 05:00:00,13910,48,16,184,13,11,15,39,42,8,22,42.637946,-83.172872
2022-06-13 06:00:00,13010,50,12,185,13,2,9,52,43,10,38,42.401595,-83.519493
2022-06-13 07:00:00,13480,52,12,178,11,4,9,39,43,18,36,42.556546,-83.44546
2022-06-13 08:00:00,13380,48,7,173,13,8,12,41,43,7,28,42.421538,-83.425412
2022-06-13 09:00:00,13370,55,15,176,14,7,15,25,37,5,31,42.229763,-83.640455
2022-06-13 10:00:00,13120,52,17,185,14,4,16,37,39,23,23,42.414503,-83.270667
2022-06-13 11:00:00,13210,51,16,176,13,5,22,36,45,10,24,42.35886,-83.467863
2022-06-13 12:00:00,13850,50,15,183,13,8,20,33,36,10,24,42.560524,-83.226398
2022-06-13 13:00:00,13490,51,28,181,13,9,24,32,37,17,31,42.283798,-83.5425
2022-06-13 14:00:00,13080,50,16,185,13,5,28,44,42,13,31,42.531313,-83.442141
2022-06-13 15:00:00,13320,49,12,185,11,6,31,39,35,10,14,42.406607,-83.688431
2022-06-13 16:00:00,14000,51,13,172,13,9,8,34,41,5,18,42.337919,-83.412858
2022-06-13 17:00:00,13460,49,13,183,14,10,20,39,38,14,19,42.418318,-83.478343
2022-06-13 18:00:00,13470,53,17,180,14,10,24,42,42,18,23,42.247646,-83.651936
2022-06-13 19:00:00,13820,54,7,176,12,8,18,37,44,12,32,42.655274,-83.626051
2022-06-13 20:00:00,13520,52,9,180,15,8,19,37,42,23,29,42.206563,-83.268114
2022-06-13 22:00:00,13290,49,15,180,11,5,19,30,37,18,26,42.631389,-83.226534
2022-06-13 23:00:00,14000,49,19,191,14,9,2,34,38,8,21,42.618004,-83.377395
2022-06-14 00:00:00,13260,50,11,178,14,8,15,32,41,22,37,42.359981,-83.517609
2022-06-14 01:00:00,13730,56,10,178,16,4,12,46,40,24,24,42.356163,-83.343762
2022-06-14 02:00:00,13940,54,9,176,14,5,19,33,39,7,17,42.330372,-83.609526
2022-06-14 03:00:00,13880,52,23,181,14,7,18,41,38,12,33,42.615862,-83.2467
2022-06-14 04:00:00,13620,46,9,178,11,8,15,29,43,14,29,42.52813,-83.297879
2022-06-14 05:00:00,13980,51,16,180,13,4,28,43,49,11,21,42.25875,-83.49209
2022-06-14 06:00:00,13450,52,13,176,12,8,5,42,34,21,16,42.521515,-83.602806
2022-06-14 07:00:00,13860,51,16,182,14,8,17,55,38,7,31,42.300709,-83.574848
2022-06-14 08:00:00,13160,56,13,173,14,8,8,34,38,15,31,42.278486,-83.593669
2022-06-14 09:00:00,13660,53,10,188,13,5,9,25,38,22,31,42.320092,-83.582603
2022-06-14 10:00:00,13280,50,9,175,13,8,18,36,38,13,22,42.249309,-83.618982
2022-06-14 11:00:00,13390,50,9,181,13,7,24,42,46,5,37,42.576877,-83.371163
2022-06-14 12:00:00,13350,52,2,180,13,8,1,29,44,3,22,42.647584,-83.406976
2022-06-14 13:00:00,13270,51,1,185,14,11,15,39,47,9,24,42.501883,-83.300884
2022-06-14 14:00:00,13670,53,9,173,14,10,22,35,40,19,21,42.540071,-83.602132
2022-06-14 15:00:00,13810,53,5,180,13,5,18,45,34,25,24,42.607403,-83.619971
2022-06-14 16:00:00,13040,51,11,181,14,4,16,34,39,9,18,42.55733,-83.395707
2022-06-14 17:00:00,13550,50,11,172,12,6,12,29,42,13,26,42.608791,-83.61852
2022-06-14 18:00:00,13830,54,17,173,13,3,18,34,42,11,13,42.240314,-83.166808
2022-06-14 19:00:00,13930,54,6,183,13,5,6,37,41,15,15,42.32997,-83.445674
2022-06-14 20:00:00,13470,55,13,180,16,7,12,36,45,19,14,42.45471,-83.708365
2022-06-14 21:00:00,13140,54,2,172,14,7,11,20,41,10,27,42.495481,-83.446734
2022-06-14 22:00:00,13180,56,16,180,14,9,12,34,31,16,27,42.33949,-83.276548
2022-06-14 23:00:00,13780,54,7,176,14,4,17,35,41,19,19,42.683318,-83.196997
2022-06-15 00:00:00,13680,45,10,180,15,5,30,39,36,20,35,42.607742,-83.187681
2022-06-15 01:00:00,13540,53,7,180,13,4,14,39,47,22,28,42.574851,-83.594795
2022-06-15 02:00:00,13540,56,5,179,14,6,20,38,44,3,38,42.476244,-83.211754
2022-06-15 03:00:00,13060,46,12,185,13,6,29,37,44,4,21,42.554592,-83.182454
2022-06-15 04:00:00,13310,59,13,185,15,7,14,38,42,13,35,42.498712,-83.275336
2022-06-15 05:00:00,13800,50,2,177,13,4,24,36,34,18,13,42.54634,-83.554274
2022-06-15 06:00:00,13410,49,9,180,14,3,11,40,44,13,25,42.630034,-83.630783
2022-06-15 07:00:00,13580,51,5,187,14,11,8,25,35,9,29,42.20625,-83.49791
2022-06-15 08:00:00,13270,53,14,177,13,4,18,37,43,13,26,42.614104,-83.169511
2022-06-15 09:00:00,13290,52,7,178,14,5,28,29,40,7,22,42.226013,-83.27406
2022-06-15 10:00:00,13550,53,15,187,13,7,7,40,40,13,21,42.406013,-83.154511
2022-06-15 11:00:00,13170,53,16,186,13,7,23,27,44,15,22,42.555064,-83.662568
2022-06-15 13:00:00,13620,49,2,181,14,7,11,35,37,8,30,42.659707,-83.191864
2022-06-15 14:00:00,13340,50,24,188,13,4,13,30,37,13,18,42.333981,-83.208426
2022-06-15 15:00:00,13060,49,12,176,13,8,22,28,36,7,19,42.316984,-83.660332
2022-06-15 16:00:00,13310,55,13,183,13,7,23,36,45,12,29,42.304524,-83.159748
2022-06-15 17:00:00,13510,59,17,184,14,8,24,38,43,30,24,42.323787,-83.19935
2022-06-15 18:00:00,13470,51,9,174,14,9,15,38,37,14,24,42.320693,-83.320193
2022-06-15 19:00:00,13590,52,4,182,15,8,19,37,38,20,22,42.214875,-83.155003
2022-06-15 20:00:00,13900,49,4,189,13,6,18,32,49,2,23,42.482023,-83.518111
2022-06-15 21:00:00,13610,52,6,187,13,6,14,40,37,13,15,42.467799,-83.423655
2022-06-15 22:00:00,13940,54,13,181,13,9,13,37,41,12,31,42.266886,-83.400569
2022-06-15 23:00:00,13300,50,12,178,14,5,20,40,39,13,30,42.500199,-83.478891
2022-06-16 00:00:00,13950,52,9,179,11,10,19,44,38,19,33,42.413667,-83.289481
2022-06-16 01:00:00,13390,51,14,191,16,5,23,35,46,16,21,42.60475,-83.449167
2022-06-16 02:00:00,13150,55,10,174,15,6,9,39,46,9,26,42.275754,-83.605675
2022-06-16 03:00:00,13140,58,19,177,13,7,14,33,38,14,24,42.29253,-83.586257
2022-06-16 04:00:00,13880,51,6,186,13,8,23,33,45,15,32,42.314661,-83.252589
2022-06-16 05:00:00,13500,50,8,184,14,8,8,23,32,2,27,42.627086,-83.361616
2022-06-16 06:00:00,13040,56,6,176,13,9,27,33,38,11,28,42.664525,-83.528557
2022-06-16 07:00:00,13390,57,26,177,14,3,16,34,42,12,31,42.318646,-83.525099
2022-06-16 08:00:00,13420,49,6,180,14,7,9,27,33,4,29,42.534338,-83.554918
2022-06-16 09:00:00,13220,55,7,185,15,6,17,42,43,23,26,42.53594,-83.21066
2022-06-16 10:00:00,13190,50,11,182,16,1,16,49,46,8,25,42.362711,-83.564909
2022-06-16 11:00:00,13380,50,22,178,13,5,20,35,39,22,24,42.37013,-83.565163
2022-06-16 12:00:00,13690,53,13,172,17,0,17,40,39,12,30,42.215812,-83.408951
2022-06-16 14:00:00,13210,46,22,178,13,8,8,32,44,8,23,42.596504,-83.49818
2022-06-16 15:00:00,13930,52,13,182,15,8,22,39,40,9,30,42.37759,-83.404284
2022-06-16 16:00:00,13950,52,10,175,15,5,26,36,36,15,22,42.63069,-83.467404
2022-06-16 17:00:00,13910,60,14,180,16,3,7,29,39,9,19,42.578559,-83.245644
2022-06-16 18:00:00,13640,47,10,183,13,7,26,37,38,21,19,42.661315,-83.171823
2022-06-16 19:00:00,13500,57,6,174,13,12,15,37,33,11,17,42.653135,-83.338215
2022-06-16 21:00:00,13320,53,19,180,12,6,6,36,39,9,25,42.560076,-83.61529
2022-06-16 22:00:00,13630,50,10,176,15,4,21,41,39,11,23,42.484781,-83.5752
2022-06-16 23:00:00,13630,58,23,177,14,9,24,24,37,15,24,42.34817,-83.695515
2022-06-17 00:00:00,13350,52,27,173,13,6,19,36,37,9,41,42.307042,-83.32918
2022-06-17 01:00:00,13050,49,12,178,14,7,13,30,40,5,31,42.203203,-83.544866
2022-06-17 02:00:00,13710,53,13,184,14,6,15,34,40,20,20,42.229949,-83.67891
